Unnamed: 0,ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
313,tt0242519,Hera Pheri,2000,156.0,8.2,58037.0,"Action, Comedy, Crime            ",hindi
314,tt0323755,Raagangal Maruvathillai,1983,0.0,7.2,5.0,-,tamil
315,tt7162396,Putra Badhu,1998,0.0,0.0,0.0,Drama            ,bengali
316,tt14344696,Naik Parveen,1975,0.0,0.0,0.0,-,urdu
317,tt4219300,Gollu Aur Pappu,2014,112.0,3.7,101.0,Comedy            ,hindi
318,tt11423066, Alif Laila,19972002,0.0,0.0,0.0,"Adventure, Fantasy            ",urdu
319,tt14218668,Shivani,2019,0.0,0.0,0.0,Crime            ,hindi
320,tt10152214,Heer Maan Ja,2019,146.0,5.2,187.0,"Action, Comedy, Family            ",punjabi
321,tt0213929,Nayakudu Vinayakudu,1980,0.0,6.0,6.0,-,telugu
322,tt1774473,Love You to Death,2012,102.0,5.3,7.0,"Comedy, Thriller            ",hindi
323,tt0231204,Awara Badal,1964,134.0,5.9,14.0,"Action, Adventure, Drama            ",bhojpuri
324,tt6555524,Gharer Bou,1990,121.0,0.0,0.0,Drama            ,bengali
325,tt0237095,Chief Sahib,1996,0.0,5.0,37.0,"Action, Comedy, Romance            ",urdu
326,tt6355584,Revelations,2016,118.0,7.3,135.0,Drama            ,tamil
327,tt8698288,Murder,1994,101.0,0.0,0.0,"Crime, Drama, Mystery            ",kannada
328,tt0351120,Ivide Ingane,1984,101.0,0.0,0.0,"Action, Drama            ",malayalam
329,tt3376048,Porter Ponnusami,1979,0.0,0.0,0.0,-,tamil
330,tt9849992,Amar Premi Sheni Vijanand,1974,0.0,0.0,0.0,Drama            ,gujarati
331,tt1905076,Tum Hi To Ho...,2011,0.0,3.9,10.0,"Drama, Mystery, Thriller            ",hindi
332,tt0261567,Bilhana,1948,0.0,0.0,0.0,-,tamil
333,tt1334254,Maharathi,2008,114.0,7.1,967.0,"Crime, Drama, Mystery            ",hindi
334,tt13451520,Adyathe Maravi,2019,14.0,0.0,0.0,"Short, Thriller            ",malayalam
335,tt1645083,Hum Ek Hain,1961,0.0,0.0,0.0,Drama            ,urdu
336,tt0334187,Puzha,1980,0.0,0.0,0.0,-,malayalam
337,tt13821112,Common Opinion,2016,10.0,0.0,0.0,"Documentary, Short            ",urdu
338,tt0290258,Paandav,1995,132.0,4.1,533.0,"Action, Drama            ",hindi
339,tt0322943,Khaidi,1987,0.0,0.0,0.0,-,telugu
340,tt0029518,Savitri,1937,136.0,0.0,0.0,Fantasy            ,hindi
341,tt1830782,Raam,2009,149.0,6.6,136.0,"Comedy, Drama            ",kannada
342,tt4540998,Police Lock Up,1992,0.0,0.0,0.0,Action            ,hindi
343,tt1954206,The Dirty Picture,2011,145.0,6.6,8815.0,"Biography, Comedy, Drama            ",tamil
344,tt0158711,Kurbani,1943,0.0,6.6,5.0,-,hindi
345,tt13595374,Nepal First Jagad Guru - Yogiraj Swami Documentary,2020,0.0,0.0,0.0,Documentary            ,nepali
346,tt8447590,Lawaris: Karachi's Unknown Dead,2019,0.0,0.0,0.0,"Documentary, Short            ",urdu
347,tt11203758,Rakhewal,2019,130.0,0.0,0.0,Drama            ,gujarati
348,tt14142936,Kanasu Maratakkide,2021,132.0,0.0,0.0,Drama            ,kannada
349,tt0232291,Pati Patni Aur Tawaif,1990,0.0,4.3,40.0,"Drama, Family            ",hindi
350,-,777 Charlie,2018,136.0,0.0,0.0,"Adventure, Comedy, Drama            ",tamil
351,tt10305296,Dholo Mara Malak No,1998,0.0,0.0,0.0,Drama            ,gujarati
352,tt0317973,Pambaram,1979,0.0,0.0,0.0,-,malayalam
353,-,Raj Shahenshah,2018,122.0,0.0,0.0,Drama            ,bhojpuri
354,-,Love You Dhaka,2018,0.0,0.0,0.0,Drama            ,bengali
355,tt9602804,The Last Color,2019,90.0,7.7,740.0,Drama            ,hindi
356,tt0229966,Aji Bas Shukriya,1958,0.0,6.2,10.0,"Comedy, Drama, Musical            ",hindi
357,-,Avatar Purusha,2018,0.0,0.0,0.0,Comedy            ,kannada
358,tt0157526,Delhi Durbar,1956,0.0,0.0,0.0,-,hindi
359,tt0231261,Bhartruhari,1932,0.0,0.0,0.0,Fantasy            ,hindi
360,tt5310562,Teer,1954,0.0,0.0,0.0,Drama            ,hindi
361,tt13070794,Eppothum Vendran,2014,138.0,0.0,0.0,Drama            ,tamil
362,-,Rubik's Cube,2018,134.0,0.0,0.0,Drama            ,marathi
363,tt2742176,Prem Paigham,1989,0.0,0.0,0.0,Romance            ,hindi
364,tt0117672,Smuggler,1996,0.0,4.4,17.0,"Action, Crime            ",hindi
365,tt1615070,Sheikh Chilli,1958,0.0,0.0,0.0,Comedy            ,punjabi
366,tt11323086,Sasi Lalitha,2020,0.0,0.0,0.0,Drama            ,telugu
367,tt11318718,Om Shri Satya Sai Baba,2021,0.0,0.0,0.0,Biography            ,hindi
368,tt4983400,Khooni Insaan,1988,0.0,4.0,7.0,Thriller            ,hindi
369,tt0322717,Ilamai Kaalangal,1983,120.0,5.7,9.0,-,tamil
370,tt0151288,Lalu Bhulu,1959,0.0,7.0,6.0,Drama            ,bengali
371,tt6425820,Rakkhushi,2006,134.0,6.5,10.0,Drama            ,bengali
372,tt2644942,Geet Ganga,1982,138.0,0.0,0.0,Drama            ,hindi
373,tt0155517,Bachke Rahna,1949,0.0,0.0,0.0,"Action, Comedy            ",hindi
374,tt4575174,Viswasam Athalle Ellam,2015,159.0,4.9,30.0,"Comedy, Drama            ",malayalam
375,tt0832365,Stop!,2004,0.0,4.5,31.0,"Comedy, Romance            ",hindi
376,tt0255504,Post Man,1967,0.0,0.0,0.0,-,malayalam
377,tt11318262,Sannyasi Deshonayok,2020,0.0,0.0,0.0,Drama            ,bengali
378,tt11653688,Local Utpaat,2020,0.0,0.0,0.0,"Action, Comedy            ",assamese
379,tt0266803,Niraparadhi,1951,182.0,0.0,0.0,-,tamil
380,tt0238055,Avaghachi Sansar,1960,0.0,0.0,0.0,Comedy            ,marathi
381,tt10111484,Vicar Ka Achar Open Your Mind Before Your Mouth,2018,90.0,0.0,0.0,-,hindi
382,tt5286444,Neerja,2016,122.0,7.7,21192.0,"Biography, Drama, Thriller            ",hindi
383,tt4271820,OK Kanmani,2015,139.0,7.4,5030.0,Romance            ,tamil
384,tt6264438,Meen Kuzhambum Mann Paanaiyum,2016,136.0,5.4,98.0,"Comedy, Fantasy            ",tamil
385,tt14344938,Nandini,1969,0.0,0.0,0.0,Drama            ,marathi
386,tt2753314,Begunah,1970,0.0,0.0,0.0,Action            ,hindi
387,tt0246706,Ishara,1943,0.0,0.0,0.0,-,hindi
388,tt1955036,Vakratunda Mahakaaya,2013,92.0,6.9,75.0,Comedy            ,marathi
389,tt10443592,Kaise Tumse Kahoon,2015,0.0,0.0,0.0,-,urdu
390,tt0319540,Idhey Naa Savaal,1984,0.0,6.2,8.0,-,telugu
391,tt0256832,Intiguttu,1958,140.0,7.2,5.0,"Drama, Family            ",telugu
392,tt0389191,Naag Mani,1957,0.0,6.5,6.0,"Adventure, Fantasy            ",hindi
393,tt2652030,Ghanchakkar,1990,0.0,7.3,15.0,Comedy            ,marathi
394,tt2342405,Uladhaal,2008,130.0,6.0,49.0,"Drama, Thriller            ",marathi
395,tt0237025,Barkha,1953,0.0,0.0,0.0,-,urdu
396,tt2671410,Doctor X,1972,0.0,0.0,0.0,Thriller            ,hindi
397,tt1838241,Qaid-e-Tanhai,2010,0.0,8.2,103.0,Drama            ,urdu
398,tt2018070,Gullu Dada Returns: No Compromise.. Only Fight...!,2010,0.0,7.5,50.0,"Comedy, Crime, Drama            ",oriya
399,tt5309284,Arshinagar,2015,134.0,4.5,198.0,"Drama, Musical, Romance            ",bengali
400,tt1289655,Susral Chalo,1983,0.0,0.0,0.0,-,punjabi
401,tt1620907,Na Ghar Ke Na Ghaat Ke,2010,0.0,6.1,269.0,"Comedy, Drama            ",hindi
402,tt10050738,Therottam,2019,117.0,0.0,0.0,"Action, Thriller            ",malayalam
403,tt2882184,Shaadi Aur Barbadi,1991,0.0,0.0,0.0,Comedy            ,hindi
404,tt1883330,SHUDRA: The Untouchables,2011,116.0,7.8,23.0,"Drama, Family, History            ",hindi
405,tt0488316,Mazaa Mazaa,2005,99.0,2.8,57.0,Romance            ,hindi
406,tt3521142,Har Din Pyar Ke Din,1990,0.0,0.0,0.0,Thriller            ,hindi
407,tt14484644,Chor Na Bhai Ghanti Chor,2016,136.0,0.0,0.0,Drama            ,gujarati
408,tt5455354,Ek Gadi Baaki Anadi,1988,135.0,7.7,15.0,Comedy            ,marathi
409,tt0115568,Army,1996,153.0,4.3,1591.0,"Action, Drama            ",hindi
410,tt0234578,Rebecca,1963,0.0,0.0,0.0,-,malayalam
411,tt0427527,Mera Suhag,1987,138.0,0.0,0.0,"Drama, Family            ",hindi
412,tt13939944,Kamsale Kaisale,2012,90.0,0.0,0.0,Drama            ,kannada
413,tt8890224,Bottu Katuka,1979,136.0,0.0,0.0,Drama            ,telugu
414,tt14229528,Atmatyag,2012,0.0,0.0,0.0,Drama            ,bengali
415,tt0246771,Manju,1983,0.0,7.6,5.0,Drama            ,malayalam
416,tt0230870,Thakur Jarnail Singh,1966,0.0,5.0,9.0,Action            ,hindi
417,tt6276968,Premleela,2015,0.0,0.0,0.0,"Action, Romance            ",bhojpuri
418,tt0257905,Marunnattil Oru Malayali,1971,0.0,5.7,7.0,-,malayalam
419,tt2759362,Munnudi,2000,108.0,6.6,12.0,Family            ,kannada
420,tt0306934,Halli Mestru,1992,162.0,6.9,56.0,"Comedy, Drama            ",kannada
421,tt14110498,Licence,1976,0.0,0.0,0.0,Drama            ,punjabi
422,tt9680174,Kitty Party,2019,134.0,3.8,5.0,"Action, Comedy            ",punjabi
423,tt14180624,Ajnabi Lage Zindagi,2019,0.0,0.0,0.0,Drama            ,urdu
424,tt0246213,Sangarshana,1983,0.0,7.1,25.0,"Action, Drama, Family            ",telugu
425,tt3441418,Cool Boys Hot Girls,2012,125.0,0.0,0.0,Comedy            ,telugu
426,tt14019248,Jeethu,2013,0.0,0.0,0.0,Drama            ,kannada
427,tt1891884,Once Upon a Time in Mumbaai Dobara,2013,160.0,4.6,6698.0,"Action, Crime, Drama            ",hindi
428,tt2674200,Akaash Ganga,1990,0.0,0.0,0.0,Action            ,hindi
429,tt0215204,Srinkhal,1947,0.0,0.0,0.0,-,bengali
430,tt3977454,Kabhi Yuh Bhi Toh Ho,2014,102.0,0.0,0.0,Family            ,hindi
431,tt4417702,Aadi Shakti,1992,0.0,0.0,0.0,Action            ,hindi
432,tt13005138,Appavi Kateri,2015,0.0,0.0,0.0,Drama            ,tamil
433,-,Vasantha Kumaran,2018,122.0,0.0,0.0,Romance            ,tamil
434,tt5842032,India Unplugged,2014,30.0,0.0,0.0,-,urdu
435,tt10845422,Kanyavanangal,2019,122.0,0.0,0.0,Drama            ,malayalam
436,tt12934616,Little Singham: Kaal Ka Badla,2020,69.0,5.1,9.0,"Animation, Action            ",hindi
437,tt0345177,Ek Doctor Ki Maut,1990,122.0,8.3,1309.0,"Biography, Drama            ",hindi
438,tt0273801,Mazaaq,1943,0.0,0.0,0.0,-,hindi
439,tt0246286,The Train,1970,138.0,6.4,148.0,"Action, Crime, Mystery            ",hindi
440,tt5602510,Lala Begum,2016,58.0,6.5,21.0,"Drama, Thriller            ",urdu
441,tt3121650,Ved Lavi Jeeva,2010,0.0,7.2,14.0,Drama            ,marathi
442,tt0269821,Ravoyi Chandamama,1999,0.0,4.9,186.0,"Drama, Romance            ",telugu
443,tt0178175,Aakhri Ghulam,1989,171.0,5.0,32.0,"Action, Crime, Drama            ",hindi
444,tt0267430,Diljani,1935,0.0,0.0,0.0,-,hindi
445,tt14223600,Jutt Majhey Da,1988,0.0,0.0,0.0,-,punjabi
446,-,Ek Dopahar (An Afternoon),2021,90.0,0.0,0.0,Drama            ,hindi
447,tt10300254,Evadu Thakkuva Kadu,2019,125.0,7.5,21.0,Action            ,telugu
448,tt13099080,Veera Ranachandi,2017,138.0,0.0,0.0,Drama            ,kannada
449,tt3885696,Ice Cream,2014,144.0,3.4,114.0,"Horror, Thriller            ",telugu
450,tt5289552,Sasanam,2006,154.0,6.1,16.0,Drama            ,tamil
451,tt0408976,Krishna Cottage,2004,124.0,5.1,1004.0,"Horror, Mystery            ",hindi
452,tt0079889,Sankarabharanam,1980,143.0,8.7,1985.0,"Drama, Music, Romance            ",telugu
453,tt0231651,Ghulam Begum Badshah,1956,124.0,6.6,5.0,"Drama, History            ",hindi
454,-,Bhotbhoti,2018,0.0,0.0,0.0,Romance            ,bengali
455,tt8435324,Bombay Rose,2019,97.0,6.1,440.0,"Animation, Drama, Romance            ",hindi
456,tt0234571,Ratha Kanneer,1954,154.0,8.1,306.0,Drama            ,tamil
457,tt5319796,Utthaan,1989,0.0,0.0,0.0,Drama            ,hindi
458,tt13637832,Jaanmoni Vol - 1,2008,70.0,0.0,0.0,"Musical, Romance            ",assamese
459,tt0233281,Badhti Ka Naam Dadhi,1974,0.0,6.7,37.0,Drama            ,hindi
460,tt1726048,Neeye Nijam,2005,0.0,0.0,0.0,Drama            ,tamil
461,tt10851886,Madhanam,2019,128.0,8.9,9.0,"Comedy, Romance            ",telugu
462,tt0381261,Hyderabad Ki Nazneen,1952,0.0,0.0,0.0,Drama            ,hindi
463,tt8410616,Daakghor,2018,46.0,0.0,0.0,Drama            ,bengali
464,tt1464526,Coolie,2004,0.0,6.3,26.0,Action            ,bhojpuri
465,tt0273275,Ilamura Thamburan,1998,0.0,4.7,6.0,Drama            ,malayalam
466,tt0076259,Khoon Pasina,1977,210.0,6.2,352.0,"Action, Drama            ",hindi
467,tt2894356,Seeta Salma Suzy,1992,0.0,0.0,0.0,Action            ,hindi
468,tt14223170,Suhaagan,1986,0.0,0.0,0.0,-,punjabi
469,tt1579544,Ganesh,2009,0.0,5.0,257.0,Romance            ,telugu
470,tt0154719,Karwane Hayat,1935,122.0,6.0,6.0,-,urdu
471,tt0371746,Iron Man,2008,126.0,7.9,954861.0,"Action, Adventure, Sci-Fi            ",urdu
472,tt3966616,Choti Si Kahani,2011,680.0,5.7,12.0,Drama            ,urdu
473,tt0314665,Shiva Sainya,1996,138.0,8.5,12.0,"Action, Drama            ",kannada
474,tt7205642,Pita Maata Santan,1997,136.0,0.0,0.0,"Action, Drama, Romance            ",bengali
475,tt1612570,Punnagai Poove,2003,0.0,5.6,22.0,Romance            ,tamil
476,tt0055949,Ek Musafir Ek Hasina,1962,0.0,6.6,48.0,"Action, Comedy, Mystery            ",oriya
477,tt0281384,Yechchil Iravugal,1982,0.0,3.6,5.0,-,tamil
478,tt0356101,Swarnakireedam,1996,0.0,0.0,0.0,-,malayalam
479,-,Ivan Than Uthaman,2018,0.0,0.0,0.0,Horror            ,tamil
480,tt6834466,Samhaara,2018,0.0,6.0,43.0,"Action, Thriller            ",kannada
481,tt7393494,Aro Oral,2017,0.0,8.3,15.0,"Short, Mystery            ",malayalam
482,tt10183624,Puthiya Katru,1975,0.0,0.0,0.0,Drama            ,tamil
483,tt13010546,1 Pandhu 4 Run 1 Wicket,2014,107.0,0.0,0.0,Drama            ,tamil
484,tt4228746,Zid,2014,126.0,4.4,1066.0,"Crime, Romance, Thriller            ",hindi
485,tt0215534,Ayalathe Sundari,1974,168.0,7.1,8.0,"Comedy, Musical            ",malayalam
486,tt0282606,Inakkilly,1984,0.0,0.0,0.0,"Drama, Romance            ",malayalam
487,tt0242839,Sampoorna Mahabharat,1983,155.0,7.8,10.0,"Action, Adventure, Drama            ",gujarati
488,tt3867500,Pratibad,1971,0.0,0.0,0.0,Drama            ,bengali
489,tt0099869,Izzatdaar,1990,172.0,5.2,177.0,"Action, Crime, Drama            ",hindi
490,tt1579634,Minor Raja,1991,0.0,6.5,13.0,Comedy            ,telugu
491,tt0356152,Ullasappoonkattu,1997,0.0,4.8,54.0,Comedy            ,malayalam
492,-,Salaar,2022,0.0,0.0,0.0,Action            ,kannada
493,tt6889310,Dhaani,20162017,0.0,8.4,30.0,"Family, Romance            ",urdu
494,tt0322910,Kaivazhikal Piriyumbol,1977,0.0,0.0,0.0,-,malayalam
495,tt1411911,Nyayam Meere Cheppali,1985,0.0,5.8,9.0,-,telugu
496,tt0092049,Tan-Badan,1986,115.0,5.1,37.0,Drama            ,hindi
497,tt5625458,Miss Priyambada,1967,93.0,7.1,12.0,Romance            ,bengali
498,tt0060306,Devar,1966,156.0,7.2,81.0,"Crime, Drama, Romance            ",hindi
499,tt1620550,Naaji,1959,0.0,0.0,0.0,Drama            ,punjabi
500,tt9059202,Kuch Der Aur,2018,65.0,8.5,41.0,Drama            ,hindi
501,tt1408029,Krantiveer: The Revolution,2010,159.0,4.6,19.0,"Action, Crime, Drama            ",hindi
502,tt1575626,Manasupaddanu Kani,2000,0.0,0.0,0.0,Romance            ,telugu
503,tt14224146,Pyar aur Paisa,1991,0.0,0.0,0.0,-,urdu
504,tt0387152,Dak Babu,1954,124.0,0.0,0.0,"Drama, Family            ",hindi
505,tt8983164,Chhalaang,2020,136.0,6.4,15444.0,"Comedy, Drama            ",hindi
506,tt10106530,Kallan Avaran,2019,21.0,0.0,0.0,"Short, Drama            ",malayalam
507,tt0214933,Mastuto Bhai,1934,0.0,0.0,0.0,Drama            ,bengali
508,tt9176102,Tuesdays and Fridays,2021,106.0,4.5,407.0,"Comedy, Musical, Romance            ",hindi
509,tt5879442,Varna Vasanthangal,2016,128.0,0.0,0.0,Drama            ,malayalam
510,tt3029960,Pigman,2013,150.0,5.1,32.0,"Drama, Family            ",malayalam
511,tt0242262,Amar Suhagin,1978,0.0,0.0,0.0,-,hindi
512,tt13912646,Father Chitti Umaa Kaarthik,2021,0.0,6.5,30.0,Drama            ,telugu
513,tt0093578,Mr. India,1987,179.0,7.8,14265.0,"Action, Comedy, Drama            ",hindi
514,tt0305367,Chukkan,1994,158.0,5.0,23.0,Drama            ,malayalam
515,tt11489230,Kushthi,2006,0.0,0.0,0.0,Comedy            ,tamil
516,tt5940384,Bilu: A demon within,2017,128.0,7.1,133.0,"Drama, Fantasy            ",bengali
517,tt4846906,Leather Life,2015,118.0,6.5,10.0,Drama            ,punjabi
518,tt0226786,Hum Tum Pe Marte Hain,1999,165.0,5.3,483.0,"Comedy, Drama, Romance            ",hindi
519,tt6758346,Vaettiya Madichu Kattu,1998,0.0,5.5,19.0,Comedy            ,tamil
520,tt9889948,Nenu Nene Ramune,2018,105.0,0.0,0.0,Drama            ,telugu
521,tt3816438,Laal Joda,2001,118.0,0.0,0.0,Thriller            ,hindi
522,tt8159864,"Brakefail, The 4 mechanics",2010,0.0,0.0,0.0,Comedy            ,bengali
523,tt3958596,Borbaad,2014,140.0,5.4,197.0,"Action, Drama, Romance            ",bengali
524,tt2751148,Meera Ke Girdhar,1992,0.0,0.0,0.0,Drama            ,hindi
525,tt0390647,Zehreeli,1977,0.0,0.0,0.0,"Action, Crime, Mystery            ",hindi
526,tt0277624,Champion Thomas,1990,107.0,5.6,8.0,Comedy            ,malayalam
527,tt0371803,Maa Daivam,1976,0.0,0.0,0.0,Musical            ,telugu
528,tt1593634,Aaj Sandhyay,1954,0.0,0.0,0.0,-,bengali
529,tt0366993,Saanjhbatir Roopkathara,2002,120.0,6.2,145.0,"Drama, Family            ",bengali
530,tt10225364,Utkarsha,1990,0.0,0.0,0.0,-,kannada
531,tt14097512,Manasa,2013,0.0,0.0,0.0,Drama            ,kannada
532,tt0418818,Ladki Sahyadri Ki,1966,0.0,5.0,9.0,"Musical, Drama            ",hindi
533,tt0464800,Darshan: The Embrace,2005,92.0,6.4,184.0,Documentary            ,malayalam
534,tt2663792,Johra Bai,2000,0.0,0.0,0.0,Action            ,hindi
535,tt5304172,Har Har Byomkesh,2015,113.0,6.8,852.0,"Action, Thriller            ",bengali
536,tt3100362,Chaalbaaz Leader,1970,0.0,0.0,0.0,Drama            ,hindi
537,tt6774818,Prithvi,1994,0.0,8.3,6.0,-,nepali
538,-,Jinn,2018,130.0,0.0,0.0,Action            ,bengali
539,tt11117452,Nistaran,2019,92.0,0.0,0.0,Drama            ,hindi
540,tt3477056,Do Haath 100 Bandooken,1974,0.0,0.0,0.0,Action            ,hindi
541,tt11952188,Ruby,1986,0.0,0.0,0.0,Drama            ,urdu
542,tt0267900,Sabak,1950,0.0,0.0,0.0,-,hindi
543,tt5789882,Ostittey Amar Desh,2007,0.0,7.6,9.0,War            ,bengali
544,tt0345689,Naadham,1983,0.0,0.0,0.0,-,malayalam
545,tt1482234,Salawati,2008,82.0,0.0,0.0,Drama            ,tamil
546,tt4920258,Armaan,2013,140.0,6.8,43.0,"Comedy, Drama, Romance            ",oriya
547,tt9892234,Purano Bullet,2019,0.0,0.0,0.0,Drama            ,nepali
548,tt1649435,Vinayakudu,2008,133.0,7.2,79.0,"Comedy, Romance            ",tamil
549,tt4491426,Jalladon Ka Jallad,2004,0.0,0.0,0.0,Action            ,hindi
550,tt10083986,Bhinna,2019,95.0,7.4,28.0,Thriller            ,kannada
551,tt13789606,Adhu,2004,0.0,0.0,0.0,Drama            ,tamil
552,tt1987022,Virodhi,2011,0.0,6.6,34.0,Drama            ,telugu
553,tt1538411,Umno O Jhumno,1975,0.0,0.0,0.0,Drama            ,bengali
554,tt2958972,Anokha Aspatal,1989,91.0,6.8,12.0,Comedy            ,hindi
555,tt0375705,Dhill,2001,158.0,7.0,789.0,"Action, Drama            ",tamil
556,tt4339008,Mudhal Idam,2011,145.0,0.0,0.0,"Comedy, Romance            ",tamil
557,tt0261222,Raja Malaya Simhan,1959,0.0,0.0,0.0,-,telugu
558,tt13230900,Mangaata,2016,107.0,0.0,0.0,Drama            ,kannada
559,tt4614448,Hiro Ghoghe Jai Avyo,1983,0.0,0.0,0.0,Comedy            ,gujarati
560,tt0353982,Savidham,1992,0.0,6.3,14.0,Romance            ,malayalam
561,tt10217620,Aavartan,2021,116.0,0.0,0.0,Musical            ,hindi
562,tt5785980,Itihaas Konna,2000,125.0,0.0,0.0,War            ,bengali
563,tt2064816,"I, Me aur Main",2013,108.0,4.6,1807.0,"Comedy, Drama, Musical            ",hindi
564,tt4504934,Envazhi Thani Vazhi,2015,130.0,3.4,19.0,Action            ,tamil
565,tt3563080,Saya E Khuda E Zuljalal,2016,105.0,6.9,129.0,"Action, Drama, History            ",urdu
566,tt7223150,Marg,1996,88.0,0.0,0.0,Drama            ,bengali
567,tt3099096,Irada,1971,0.0,0.0,0.0,Romance            ,hindi
568,tt11423562, Alif Laila,19972002,0.0,0.0,0.0,"Adventure, Fantasy            ",urdu
569,tt3628802,Hind Ki Wali,1978,0.0,0.0,0.0,Drama            ,hindi
570,tt13591762, Coke Studio,2008,15.0,0.0,0.0,Music            ,urdu
571,tt0156871,Parichay,1941,141.0,0.0,0.0,Drama            ,bengali
572,tt6493322,Sai V/S I,2017,0.0,0.0,0.0,-,hindi
573,tt14519796,Teri Yaad,2021,3.0,0.0,0.0,"Short, Romance            ",urdu
574,tt6471054,Ajji,2017,104.0,6.9,939.0,Drama            ,hindi
575,tt1579772,Golmaal,2003,130.0,7.0,595.0,Comedy            ,telugu
576,tt1398938,Bangalore Bhootha,1975,0.0,0.0,0.0,-,kannada
577,-,Kakasparsh,2018,0.0,0.0,0.0,Drama            ,hindi
578,tt5510876, Mann Mayal,2016,0.0,8.1,35.0,"Drama, Romance            ",oriya
579,tt2137392,The Sound of One Leg Dancing,2011,30.0,0.0,0.0,"Documentary, Short, Drama            ",nepali
580,tt0410521,"Right Here, Right Now",2003,28.0,7.9,209.0,"Short, Comedy, Drama            ",malayalam
581,tt3323836,Raja Thandiram,1984,0.0,7.2,5.0,-,tamil
582,tt0069152,Raaste Kaa Patthar,1972,133.0,5.7,83.0,"Drama, Romance            ",hindi
583,tt0251669,Diste Tasa Naste,1956,0.0,0.0,0.0,-,marathi
584,tt0362055,Pyaar Hi Pyaar Mein,2003,0.0,7.2,10.0,"Drama, Romance            ",urdu
585,tt0363449,Awaragardi,1990,0.0,5.4,8.0,Action            ,hindi
586,tt1579524,Ammaleni Puttinellu,1996,0.0,0.0,0.0,Family            ,telugu
587,tt0155547,Bharat Ke Shaheed,1972,0.0,0.0,0.0,"Drama, History            ",hindi
588,tt0449306,Lucky: No Time for Love,2005,180.0,4.7,3276.0,"Musical, Drama, Romance            ",hindi
589,tt0080982,Kalyug,1981,152.0,7.8,493.0,Drama            ,hindi
590,tt0376684,Jadui Ratan,1947,0.0,0.0,0.0,"Action, Fantasy            ",hindi
591,tt13507408,Theeviram,2020,108.0,5.5,22.0,"Drama, Thriller            ",tamil
592,tt1057927,Kalu,1987,0.0,0.0,0.0,-,punjabi
593,tt0254185,Bhoomiyile Malakha,1965,0.0,0.0,0.0,-,malayalam
594,-,Nedumi,2021,115.0,0.0,0.0,"Action, Drama            ",tamil
595,tt0156695,Kavi,1949,151.0,7.5,10.0,Drama            ,bengali
596,tt0317996,Poovarasan,1996,136.0,4.9,29.0,-,tamil
597,tt0351832,Thacholy Thankappan,1984,0.0,0.0,0.0,-,malayalam
598,tt0374122,Phir Aayee Barsat,1985,0.0,7.8,6.0,Romance            ,hindi
599,tt2437236,Loh Purush,1999,0.0,5.3,15.0,Action            ,hindi
600,tt7070776,Jollad,1998,0.0,0.0,0.0,Action            ,bengali
