"ID";"CommonName";"SeriesAmount";"global_id";"FilmType";"FrameFormat";"Filmino";"Duration";"Year";"ProducingCountry";"FilmStudio";"IsColor";"AgeRestrictions";"CopyQuality";"DigitalVersion";
"Код";"Название";"Количество серий";"global_id";"Тип фильма";"Формат кадра";"Сведения о фильме";"Длительность";"Год выпуска";"Страна";"Студия";"Цветность";"Возрастные ограничения";"Категория качества копии";"Наличие электронной версии копии";
"1228";"А у нас была тишина";"1";"170862308";"художественный";"широкоэкранный";"военная драма";"nested data";"1977";"nested data";"nested data";"цветной";"14+";"2";"нет";
"1229";"Ау-у";"1";"170862309";"художественный";"широкоэкранный";"комедия";"nested data";"1975";"nested data";"nested data";"цветной";"14+";"2";"нет";
"1230";"Афоня";"1";"170862310";"художественный";"широкоэкранный";"комедия";"nested data";"1975";"nested data";"nested data";"цветной";"14+";"2, 3";"нет";
"1463";"Земляки";"1";"170862312";"художественный";"широкоэкранный";"драма";"nested data";"1975";"nested data";"nested data";"цветной";"14+";"2, 3";"нет";
"1464";"Зеркало";"1";"170862313";"художественный";"широкоэкранный";"философская драма";"nested data";"1974";"nested data";"nested data";"цветной";"14+";"1, 2";"нет";
"1494";"Испанский вояж Степаныча";"1";"170862316";"художественный";"широкоэкранный";"приключенческая комедия";"nested data";"2006";"nested data";"nested data";"цветной";"14+";"2";"нет";
"1495";"Исповедь Хроника отчуждения";"1";"170862317";"художественный";"широкоэкранный";"документальная драма";"nested data";"1988";"nested data";"nested data";"цветной";"14+";"2, 3";"нет";
"1500";"Июльский дождь";"1";"170862318";"художественный";"широкоэкранный";"драма";"nested data";"1966";"nested data";"nested data";"чёрно-белый";"14+";"2, 3";"нет";
"1504";"Как Вас теперь называть?";"1";"170862319";"художественный";"широкоэкранный";"военные приключения";"nested data";"1965";"nested data";"nested data";"чёрно-белый";"14+";"2, 3";"нет";
"1514";"Карусель на базарной площади";"1";"170862320";"художественный";"широкоэкранный";"драма";"nested data";"1986";"nested data";"nested data";"цветной";"14+";"2";"нет";
"1526";"Коммунист";"1";"170862321";"художественный";"широкоэкранный";"драма";"nested data";"1957";"nested data";"nested data";"цветной";"14+";"3";"нет";
"1528";"Конец вечности 2 серии";"2";"170862322";"художественный";"широкоэкранный";"фантастика";"nested data";"1987";"nested data";"nested data";"цветной";"14+";"1, 2";"нет";
"1540";"Красные колокола Фильм 2 «Я видел рождение нового мира» 2 серии";"2";"170862324";"художественный";"широкоэкранный";"историческая драма";"nested data";"1982";"nested data";"nested data";"цветной";"14+";"2";"нет";
"1547";"Кто заплатит за удачу";"1";"170862325";"художественный";"широкоэкранный";"боевик";"nested data";"1980";"nested data";"nested data";"цветной";"14+";"2, 3";"нет";
"1556";"Легенда о Тиле 2 серии «Да здравствуют нищие»";"2";"170862327";"художественный";"широкоэкранный";"экранизация";"nested data";"1976";"nested data";"nested data";"цветной";"14+";"3";"нет";
"1580";"Матерь человеческая";"1";"170862329";"художественный";"широкоэкранный";"военная драма";"nested data";"1975";"nested data";"nested data";"цветной";"14+";"1";"нет";
"1591";"Мигранты";"1";"170862330";"художественный";"широкоэкранный";"драма";"nested data";"1992";"nested data";"nested data";"цветной";"14+";"2, 3";"нет";
"1602";"Морфий";"1";"170862331";"художественный";"широкоэкранный";"";"nested data";"2008";"nested data";"nested data";"цветной";"18+";"1";"нет";
"1610";"Муму";"1";"170862334";"художественный";"широкоэкранный";"экранизация";"nested data";"1959";"nested data";"nested data";"чёрно-белый";"14+";"1, 2, 3";"нет";
"1244";"Безответная любовь";"1";"170862335";"художественный";"широкоэкранный";"драма";"nested data";"1979";"nested data";"nested data";"цветной";"14+";"3";"нет";
"1248";"Без срока давности";"1";"170862336";"художественный";"широкоэкранный";"детектив";"nested data";"1986";"nested data";"nested data";"цветной";"14+";"1, 2, 3";"нет";
"1257";"Берегите мужчин!";"1";"170862337";"художественный";"широкоэкранный";"комедия";"nested data";"1982";"nested data";"nested data";"цветной";"14+";"3";"нет";
"1275";"Братья Карамазовы 3 серии";"3";"170862338";"художественный";"широкоэкранный";"экранизация";"nested data";"1968";"nested data";"nested data";"цветной";"14+";"2, 3";"нет";
"1278";"Брызги шампанского";"1";"170862339";"художественный";"широкоэкранный";"военная драма";"nested data";"1989";"nested data";"nested data";"цветной";"14+";"2, 3";"нет";
"1279";"Буду помнить";"1";"170862340";"художественный";"широкоэкранный";"военная драма";"nested data";"2009";"nested data";"nested data";"цветной";"14+";"1";"да";
"1292";"Вербовщик";"1";"170862341";"художественный";"широкоэкранный";"боевик";"nested data";"1991";"nested data";"nested data";"цветной";"14+";"1, 2, 3";"нет";
"1293";"Верными останемся Фильм 1";"1";"170862342";"художественный";"широкоэкранный";"военная драма";"nested data";"1988";"nested data";"nested data";"цветной";"14+";"1";"нет";
"1294";"Верными останемся Фильм 2";"1";"170862343";"художественный";"широкоэкранный";"военная драма";"nested data";"1988";"nested data";"nested data";"цветной";"14+";"1";"нет";
"1302";"Виват, Анна!";"1";"170862344";"художественный";"широкоэкранный";"исторический";"nested data";"2008";"nested data";"nested data";"цветной";"14+";"1";"да";
"1311";"Вначале было слово";"1";"170862345";"художественный";"широкоэкранный";"исторический";"nested data";"1993";"nested data";"nested data";"цветной";"14+";"2";"нет";
"1330";"Воскресение 2 серии";"2";"170862346";"художественный";"широкоэкранный";"экранизация";"nested data";"1960";"nested data";"nested data";"чёрно-белый";"14+";"1, 2, 3";"нет";
"1331";"18-ый год";"1";"170862347";"художественный";"широкоэкранный";"исторический";"nested data";"1958";"nested data";"nested data";"цветной";"14+";"2, 3";"нет";
"1346";"В тылу врага";"1";"170862350";"художественный";"широкоэкранный";"военная драма";"nested data";"2006";"nested data";"nested data";"цветной";"14+";"1";"нет";
"1349";"Выбор 2 серии";"2";"170862351";"художественный";"широкоэкранный";"драма";"nested data";"1987";"nested data";"nested data";"цветной";"14+";"1, 2";"нет";
"1363";"Гонки без финиша";"1";"170862353";"художественный";"широкоэкранный";"спортивная драма";"nested data";"1977";"nested data";"nested data";"цветной";"14+";"2";"нет";
"1375";"Да здравствует Мексика!";"1";"170862355";"художественный";"широкоэкранный";"документальная драма";"nested data";"1979";"nested data";"nested data";"чёрно-белый";"14+";"2, 3";"нет";
"1380";"24 часа";"1";"170862356";"художественный";"широкоэкранный";"криминальная драма";"nested data";"2000";"nested data";"nested data";"цветной";"14+";"2";"нет";
"1384";"Два товарища";"1";"170862357";"художественный";"широкоэкранный";"экранизация";"nested data";"2002";"nested data";"nested data";"цветной";"14+";"1, 2";"нет";
"1393";"Дело № 306";"1";"170862358";"художественный";"широкоэкранный";"детектив";"nested data";"1956";"nested data";"nested data";"чёрно-белый";"14+";"2, 3";"нет";
"1400";"Джамиля";"1";"170862360";"художественный";"широкоэкранный";"";"nested data";"1968";"nested data";"nested data";"чёрно-белый";"14+";"3";"нет";
